pc_time,ms,time_s,current_a,thrust_g,raw_line
2026-03-27T16:46:28,211886,211.886,0.701,,"211886,1897,1.529,0.701,-388691,NA"
2026-03-27T16:46:28,212006,212.006,0.701,,"212006,1896,1.529,0.701,-397711,NA"
2026-03-27T16:46:28,212106,212.106,0.699,,"212106,1896,1.529,0.699,-399322,NA"
2026-03-27T16:46:28,212226,212.226,0.698,,"212226,1896,1.529,0.698,-401226,NA"
2026-03-27T16:46:28,212366,212.366,0.698,,"212366,1896,1.529,0.698,-399317,NA"
2026-03-27T16:46:28,212466,212.466,0.699,,"212466,1896,1.529,0.699,-386769,NA"
2026-03-27T16:46:29,212566,212.566,0.699,,"212566,1896,1.529,0.699,-377220,NA"
2026-03-27T16:46:29,212666,212.666,0.7,,"212666,1896,1.529,0.700,-367852,NA"
2026-03-27T16:46:29,212786,212.786,0.7,,"212786,1896,1.529,0.700,-367495,NA"
2026-03-27T16:46:29,212926,212.926,0.7,,"212926,1896,1.529,0.700,-378267,NA"
2026-03-27T16:46:29,213026,213.026,0.698,,"213026,1896,1.529,0.698,-385875,NA"
2026-03-27T16:46:29,213126,213.126,0.697,,"213126,1896,1.529,0.697,-392242,NA"
2026-03-27T16:46:29,213226,213.226,0.696,,"213226,1896,1.529,0.696,-383804,NA"
2026-03-27T16:46:29,213346,213.346,0.696,,"213346,1896,1.529,0.696,-375886,NA"
2026-03-27T16:46:29,213486,213.486,0.697,,"213486,1896,1.529,0.697,-373638,NA"
2026-03-27T16:46:30,213586,213.586,0.698,,"213586,1896,1.529,0.698,-373666,NA"
2026-03-27T16:46:30,213686,213.686,0.698,,"213686,1896,1.529,0.698,-373678,NA"
2026-03-27T16:46:30,213786,213.786,0.701,,"213786,1896,1.529,0.701,-373680,NA"
2026-03-27T16:46:30,213926,213.926,0.701,,"213926,1896,1.529,0.701,-373512,NA"
2026-03-27T16:46:30,214046,214.046,0.701,,"214046,1896,1.529,0.701,-373373,NA"
2026-03-27T16:46:30,214146,214.146,0.699,,"214146,1896,1.529,0.699,-367312,NA"
2026-03-27T16:46:30,214266,214.266,0.699,,"214266,1896,1.529,0.699,-359181,NA"
2026-03-27T16:46:30,214406,214.406,0.702,,"214406,1897,1.529,0.702,-378564,NA"
2026-03-27T16:46:31,214506,214.506,0.701,,"214506,1897,1.529,0.701,-382263,NA"
2026-03-27T16:46:31,214606,214.606,0.699,,"214606,1896,1.529,0.699,-374875,NA"
2026-03-27T16:46:31,214706,214.706,0.698,,"214706,1896,1.529,0.698,-367716,NA"
2026-03-27T16:46:31,214826,214.826,0.695,,"214826,1896,1.528,0.695,-392507,NA"
2026-03-27T16:46:31,214966,214.966,0.695,,"214966,1896,1.528,0.695,-384358,NA"
